team1_id,team1_score,team2_id,team2_score,WLoc,num_ot,team1_position,team2_position,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,slot,team1_teamname,team2_teamname,season,host,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_ap_final,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,game_id
1124,68,1358,59,N,0,X03,X14,3,14,3,14,X,X,R1X3,Baylor,Sam Houston St,2010,new_orleans,29.9667,-90.05,31.545956,-97.119359,30.7247,-95.5519,scott-drew-1,1.0,1.0,0.0,0.0,0.0,0.0,106.0,102,126.0,113,25.0,7,25.0,7,bob-marlin-1,1.0,1.0,0.0,0.0,0.0,0.0,225.0,130,225.0,130,25.0,7,25.0,7,21,,21,,,,,,52.9985,38.1847,72.8933,17.1091,41.2979,33.6146,67.9887,6.3718,32.3872,34.3977,50.7886,57.9474,0.0962,0.0899,51.8591,37.6281,70.5615,5.915,50.3697,33.2717,69.2078,8.9041,40.0587,33.3333,72.1728,67.7241,0.1055,0.09,67.519,65.8184,112.7598,117.53,98.0898,95.608,70.4647,70.0544,111.9319,109.6887,101.4322,103.0312,2010-1124-1358
1139,77,1431,59,N,0,Z05,Z12,5,12,5,12,Z,Z,R1Z5,Butler,UTEP,2010,san_jose,37.3382,-121.8863,39.840662,-86.171791,31.771697,-106.50356,brad-stevens-1,2.0,2.0,0.0,0.0,0.0,0.0,84.0,14,84.0,14,28.0,4,28.0,4,tony-barbee-1,0.0,0.0,0.0,0.0,0.0,0.0,82.0,51,82.0,51,26.0,6,26.0,6,12,11,8,10,25,,25,,50.8696,34.1656,73.7723,6.4955,46.148,31.6993,67.8625,10.4348,39.8221,31.6116,54.9112,50.559,0.1093,0.0818,53.3643,34.3003,67.3387,10.1954,43.4155,31.26,66.7949,6.0325,31.1868,34.7561,54.7699,53.4653,0.1235,0.0815,64.5273,65.1617,108.4929,108.1695,92.5372,89.6286,70.0005,69.448,106.7643,105.4755,90.5136,89.8379,2010-1139-1431
1140,99,1196,92,N,2,Z07,Z10,7,10,7,10,Z,Z,R1Z7,BYU,Florida,2010,oklahoma_city,35.4822,-97.535,40.250851,-111.649281,29.638248,-82.361195,dave-rose-1,3.0,3.0,0.0,0.0,0.0,0.0,126.0,39,126.0,39,29.0,5,29.0,5,billy-donovan-1,9.0,9.0,4.0,4.0,3.0,3.0,331.0,138,366.0,158,21.0,12,21.0,12,14,,16,,,,,,51.3062,41.3743,78.9539,8.7863,44.6016,33.8534,68.516,7.4746,33.1717,32.3085,54.9495,53.6765,0.1197,0.0823,50.5891,31.3272,70.3428,7.1811,48.2811,32.5039,67.963,9.9411,32.3031,32.9406,53.8202,52.1998,0.1057,0.0995,71.4489,72.8186,115.5477,115.5427,91.6595,93.9176,66.5896,65.4095,107.1838,111.3105,98.1384,98.0395,2010-1140-1196
1242,90,1250,74,N,0,Y01,Y16,1,16,1,16,Y,Y,R1Y1,Kansas,Lehigh,2010,oklahoma_city,35.4822,-97.535,38.957351,-95.24587,40.607158,-75.378887,bill-self-1,6.0,11.0,4.0,7.0,1.0,1.0,201.0,42,408.0,147,32.0,2,32.0,2,brett-reed-1,0.0,0.0,0.0,0.0,0.0,0.0,51.0,39,51.0,39,22.0,10,22.0,10,1,1,1,1,,,,,52.6999,40.4321,69.9196,15.989,40.1103,33.1404,68.6012,9.0909,30.6964,32.2596,58.9545,55.1171,0.1191,0.0926,47.7727,40.0,71.9298,6.6771,46.9756,34.757,70.8126,8.679,29.6976,34.7848,58.7886,57.0743,0.0874,0.0943,69.9189,68.3847,116.1563,118.8778,91.0977,88.795,69.8275,70.064,107.2011,104.4722,99.2275,105.5154,2010-1242-1250
1243,82,1317,62,N,0,Z02,Z15,2,15,2,15,Z,Z,R1Z2,Kansas St,North Texas,2010,oklahoma_city,35.4822,-97.535,39.188616,-96.581077,33.210958,-97.151211,frank-martin-1,1.0,1.0,0.0,0.0,0.0,0.0,69.0,31,69.0,31,26.0,7,26.0,7,johnny-jones-2,1.0,1.0,0.0,0.0,0.0,0.0,150.0,120,165.0,136,24.0,8,24.0,8,9,,7,,,,,,48.9951,36.0176,66.8539,13.3624,45.1707,33.7229,70.2991,8.2467,32.1261,30.3138,54.6695,51.4563,0.1038,0.0969,50.8803,32.7968,71.875,6.6274,47.349,32.9114,70.9516,11.2676,30.4348,25.8734,49.5277,44.3054,0.0626,0.1034,72.0244,71.048,109.5895,113.9432,95.6136,91.5124,68.5468,68.7284,105.2366,101.9835,100.3196,102.4178,2010-1243-1317
1246,100,1190,71,N,0,W01,W16,1,16,1,16,W,W,R1W1,Kentucky,ETSU,2010,new_orleans,29.9667,-90.05,38.028081,-84.510698,36.301643,-82.366954,john-calipari-1,0.0,11.0,0.0,7.0,0.0,2.0,32.0,2,477.0,142,32.0,2,32.0,2,murry-bartow-1,2.0,3.0,0.0,0.0,0.0,0.0,138.0,86,241.0,169,20.0,14,20.0,14,2,4,2,5,,,,,54.5752,33.142,66.9072,17.7662,41.1496,31.2899,68.8501,7.7778,31.2977,33.8375,53.3771,47.6571,0.1036,0.0969,48.0292,31.1712,65.7289,9.7337,47.8421,33.1586,66.3058,9.3431,28.8312,41.1987,44.5247,58.0103,0.1206,0.1044,70.2518,69.4026,111.7162,111.7599,92.0294,89.6768,68.6879,67.9971,100.0914,98.9957,95.938,96.6636,2010-1246-1190
1293,66,1435,65,N,0,Z13,Z04,13,4,4,13,Z,Z,R1Z4,Murray St,Vanderbilt,2010,san_jose,37.3382,-121.8863,36.61241,-88.323493,36.14443,-86.804875,billy-kennedy-1,0.0,1.0,0.0,0.0,0.0,0.0,83.0,43,187.0,169,30.0,4,30.0,4,kevin-stallings-1,3.0,5.0,2.0,2.0,0.0,0.0,213.0,136,336.0,199,24.0,8,24.0,8,,,,,20,,22,,54.2063,38.0702,69.4408,13.7165,41.0728,34.0037,69.0513,7.6984,31.1475,29.5356,56.6667,51.8006,0.1323,0.0945,51.4563,36.8821,72.2679,12.0573,45.2148,33.887,63.2132,10.2751,29.8524,31.2079,50.9639,48.01,0.0815,0.0943,67.9395,67.2484,111.9651,107.2862,90.0404,93.9013,70.4734,69.7497,109.4408,111.5836,98.9427,96.9705,2010-1293-1435
1307,62,1285,57,N,0,W03,W14,3,14,3,14,W,W,R1W3,New Mexico,Montana,2010,san_jose,37.3382,-121.8863,35.083868,-106.620155,46.861074,-113.98294,steve-alford-1,0.0,4.0,0.0,1.0,0.0,0.0,75.0,25,305.0,179,29.0,4,29.0,4,wayne-tinkle-1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,52,70.0,52,22.0,9,22.0,9,8,,10,,,,,,47.8193,36.9418,66.8867,10.3717,49.0925,33.3333,67.0134,7.5545,36.5299,39.8023,56.0316,56.7436,0.0966,0.082,51.9231,39.3145,71.8584,8.9219,44.7955,36.0341,65.7763,7.5962,32.2917,30.356,49.2517,46.0829,0.0997,0.0876,68.0325,68.6377,112.148,113.061,98.023,97.9063,63.6599,63.7143,108.8523,105.1683,97.7719,98.5583,2010-1307-1285
1320,69,1424,66,N,0,Y09,Y08,9,8,8,9,Y,Y,R1Y8,Northern Iowa,UNLV,2010,oklahoma_city,35.4822,-97.535,42.514923,-92.459703,36.106994,-115.141153,ben-jacobson-4,1.0,1.0,0.0,0.0,0.0,0.0,87.0,42,87.0,42,28.0,4,28.0,4,lon-kruger-1,2.0,11.0,1.0,3.0,0.0,1.0,137.0,61,455.0,294,25.0,8,25.0,8,,,24,,,,,,47.5046,35.3566,75.814,6.4103,44.7802,33.279,69.0428,6.3771,37.8518,35.9531,49.1299,45.1659,0.0958,0.0788,53.3607,33.3333,71.7949,10.2703,43.2432,33.7329,70.7134,7.2951,35.518,34.4746,60.8,51.1078,0.1133,0.0716,59.0766,59.9,107.2686,106.1109,91.6915,89.2475,67.4894,67.3452,107.2269,107.4345,94.0158,93.0854,2010-1320-1424
1325,97,1207,83,N,0,Y14,Y03,14,3,3,14,Y,Y,R1Y3,Ohio,Georgetown,2010,providence,41.8236,-71.4222,39.334351,-82.094162,38.908809,-77.073463,john-groce-1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31,36.0,31,21.0,14,21.0,14,john-thompson-2,3.0,5.0,2.0,2.0,1.0,1.0,139.0,61,207.0,103,23.0,10,23.0,10,,,,,22,20,15,21,46.3964,36.4993,72.8235,6.6192,46.9751,30.7143,69.9068,9.1592,35.6211,33.2542,57.3844,56.9143,0.1066,0.0821,54.6961,38.6861,71.131,12.6206,45.9807,33.4884,71.8354,10.3394,30.1928,34.1451,57.6796,56.3452,0.1048,0.1083,68.7693,69.5351,104.4282,105.8645,97.691,98.3988,66.5913,66.5662,109.9958,115.2194,97.7879,93.5121,2010-1325-1207
1330,51,1323,50,N,0,X11,X06,11,6,6,11,X,X,R1X6,Old Dominion,Notre Dame,2010,new_orleans,29.9667,-90.05,36.884919,-76.309653,41.616717,-86.289848,blaine-taylor-1,2.0,4.0,0.0,0.0,0.0,0.0,187.0,102,328.0,168,26.0,8,26.0,8,mike-brey-1,5.0,7.0,1.0,1.0,0.0,0.0,211.0,112,310.0,164,23.0,11,23.0,11,,,,,,,,,49.1547,31.6794,64.8,8.6491,45.799,30.0613,66.4865,8.3875,25.4122,34.9411,59.9783,53.5904,0.1242,0.1009,51.3281,38.7816,72.3118,7.7612,47.7612,34.8802,74.1935,9.1406,34.4598,33.2669,63.7255,55.7847,0.0857,0.0923,63.3504,64.0617,106.2626,106.9823,90.1057,91.4813,64.3472,63.7279,116.6644,118.1491,105.7914,99.8575,2010-1330-1323
1388,80,1350,71,N,0,X10,X07,10,7,7,10,X,X,R1X7,St Mary's CA,Richmond,2010,providence,41.8236,-71.4222,29.451793,-98.564307,37.577625,-77.538702,randy-bennett-1,2.0,2.0,0.0,0.0,0.0,0.0,181.0,102,181.0,102,26.0,5,26.0,5,chris-mooney-1,0.0,0.0,0.0,0.0,0.0,0.0,83.0,78,101.0,90,26.0,8,26.0,8,,,,,,,,,52.1811,40.5286,76.129,11.1776,46.3739,30.1969,65.9359,6.5021,35.9177,23.3163,57.4725,38.5629,0.0735,0.0843,49.9192,35.5114,70.0,11.9245,43.7736,30.0664,70.6304,9.37,36.2513,31.2403,50.9217,45.5979,0.1241,0.0816,67.4434,67.9883,116.3831,114.3804,97.8036,97.4088,65.1905,64.1043,103.7747,107.9261,93.7245,93.336,2010-1388-1350
1397,62,1361,59,N,0,Y06,Y11,6,11,6,11,Y,Y,R1Y6,Tennessee,San Diego St,2010,providence,41.8236,-71.4222,35.955093,-83.929696,32.77525,-117.071228,bruce-pearl-1,4.0,6.0,2.0,3.0,0.0,0.0,123.0,45,209.0,83,25.0,8,25.0,8,steve-fisher-1,2.0,9.0,0.0,4.0,0.0,3.0,198.0,148,383.0,229,25.0,8,25.0,8,15,10,14,11,,,,,51.7749,32.0117,67.0968,10.7399,45.6643,29.7158,69.5284,10.5157,31.3247,38.1093,53.2795,52.3632,0.1116,0.0865,53.5176,31.7669,61.8644,13.2392,43.0715,36.1017,69.8529,8.6265,30.8227,34.2426,51.9802,56.4907,0.1121,0.0942,70.697,69.4883,103.3137,104.1957,91.9579,89.8789,64.121,64.6254,107.8931,109.4099,95.9992,93.9251,2010-1397-1361
1437,73,1352,70,N,1,X02,X15,2,15,2,15,X,X,R1X2,Villanova,Robert Morris,2010,providence,41.8236,-71.4222,40.039388,-75.345457,40.521088,-80.211785,jay-wright-1,5.0,7.0,4.0,4.0,1.0,1.0,202.0,98,324.0,183,24.0,7,24.0,7,mike-rice-2,1.0,1.0,0.0,0.0,0.0,0.0,73.0,30,73.0,30,23.0,11,23.0,11,10,5,9,6,,,,,50.3894,37.2781,75.4936,11.5789,45.5263,33.5664,70.989,10.8255,34.4898,38.5445,49.9444,58.7615,0.1078,0.0903,46.7474,36.0806,66.5891,7.1942,46.0432,32.1221,71.8931,9.0015,29.2291,38.2222,53.1288,57.0259,0.1122,0.103,72.5328,72.8656,113.4836,116.9981,100.265,96.3553,67.664,67.0644,101.3257,99.3736,96.8173,100.2647,2010-1437-1352
1448,81,1400,80,N,1,W09,W08,9,8,8,9,W,W,R1W8,Wake Forest,Texas,2010,new_orleans,29.9667,-90.05,36.135301,-80.279004,30.28473,-97.737277,dino-gaudio-1,1.0,1.0,0.0,0.0,0.0,0.0,60.0,30,128.0,154,19.0,10,19.0,10,rick-barnes-1,11.0,17.0,5.0,6.0,1.0,1.0,294.0,114,496.0,248,24.0,9,24.0,9,,,,,,3,,3,47.2106,30.8046,65.748,12.7643,43.7745,29.2007,68.6813,8.4379,23.2745,32.4339,45.3761,47.9675,0.0985,0.0989,50.8794,34.4523,63.3257,12.9593,43.5538,32.1549,68.3853,7.9146,26.228,28.4075,48.6567,46.5006,0.1058,0.0971,70.7865,70.2811,100.7884,104.611,94.6932,92.6926,74.0998,72.7233,108.8679,111.595,93.6786,94.5267,2010-1448-1400
1449,80,1266,78,N,0,W11,W06,11,6,6,11,W,W,R1W6,Washington,Marquette,2010,san_jose,37.3382,-121.8863,39.217329,-76.06878,43.038765,-87.928122,lorenzo-romar-1,4.0,5.0,2.0,2.0,0.0,0.0,169.0,90,262.0,178,24.0,9,24.0,9,buzz-williams-1,1.0,1.0,0.0,0.0,0.0,0.0,47.0,21,61.0,38,22.0,11,22.0,11,,14,,13,,,,,49.4526,33.6268,72.0442,10.0874,45.8642,32.13,68.1668,6.5693,25.6781,27.1436,51.2948,46.2791,0.1002,0.0835,47.8793,41.2651,74.0909,5.5004,50.0382,32.5188,68.0812,10.2773,35.1323,28.8973,59.9303,56.401,0.1207,0.0857,73.2105,73.2103,108.3075,109.5266,95.6118,95.1524,64.5802,63.7749,111.1804,111.824,98.1909,94.2287,2010-1449-1266
1143,77,1257,62,N,0,X08,X09,8,9,8,9,X,X,R1X8,California,Louisville,2010,jacksonville,30.3369,-81.6614,37.871519,-122.260401,38.215752,-85.758843,mike-montgomery-1,1.0,13.0,0.0,3.0,0.0,1.0,45.0,21,591.0,266,23.0,10,23.0,10,rick-pitino-1,6.0,14.0,3.0,9.0,1.0,5.0,220.0,85,574.0,213,20.0,12,20.0,12,,13,,12,,19,,23,52.0085,37.4384,75.7322,6.2591,48.8355,31.5534,69.3816,9.3023,30.0296,31.0241,51.7598,50.2309,0.0825,0.0812,51.9019,33.7194,70.1429,10.8608,46.7418,34.7458,70.1731,5.9172,39.6429,32.1877,58.3333,56.4885,0.1132,0.0952,68.5621,68.4611,114.0441,117.8527,99.398,99.0621,68.3764,67.2902,110.3721,113.1934,100.766,98.1397,2010-1143-1257
1165,78,1396,65,N,0,W12,W05,12,5,5,12,W,W,R1W5,Cornell,Temple,2010,jacksonville,30.3369,-81.6614,42.445291,-76.48269,39.980943,-75.158267,steve-donahue-1,2.0,2.0,0.0,0.0,0.0,0.0,144.0,137,144.0,137,27.0,4,27.0,4,fran-dunphy-1,2.0,11.0,0.0,0.0,0.0,0.0,84.0,48,394.0,211,29.0,5,29.0,5,,,,,17,,13,,51.0758,43.2815,73.3591,10.0176,46.6608,34.2105,71.5397,8.6062,39.8086,31.8563,59.0376,52.1739,0.108,0.0976,48.3919,33.719,68.8555,8.1314,43.0805,28.479,69.863,7.7038,31.1535,32.5778,60.517,47.1802,0.0746,0.0856,65.5326,65.7817,113.4091,114.0527,97.4265,102.0349,62.0571,61.2041,104.0827,105.8365,89.3644,86.5396,2010-1165-1396
1181,73,1115,44,N,0,X01,X16a,1,16,1,16,X,X,R1X1,Duke,Ark Pine Bluff,2010,jacksonville,30.3369,-81.6614,36.00159,-78.94226,34.242192,-92.021263,mike-krzyzewski-1,25.0,25.0,18.0,18.0,10.0,10.0,789.0,220,862.0,279,29.0,5,29.0,5,george-ivory-1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,33,30.0,33,17.0,15,17.0,15,4,9,3,8,,,,,46.9811,38.491,75.8621,9.842,44.0462,28.2648,68.6667,9.8113,32.968,25.3515,52.7672,48.6976,0.0996,0.0789,44.5122,30.2575,66.7828,10.151,44.2953,32.197,66.2047,11.3567,26.2092,30.6977,58.069,56.1605,0.0986,0.1124,67.6228,66.6843,114.7741,116.9563,91.28,89.2061,67.8632,66.6265,93.219,90.1584,94.0452,96.6486,2010-1181-1115
1210,64,1329,59,N,0,Y10,Y07,10,7,7,10,Y,Y,R1Y7,Georgia Tech,Oklahoma St,2010,milwaukee,43.05,-87.95,33.773732,-84.396019,36.123085,-97.069743,paul-hewitt-1,4.0,5.0,1.0,1.0,1.0,1.0,176.0,143,242.0,170,22.0,12,22.0,12,travis-ford-1,1.0,2.0,0.0,0.0,0.0,0.0,45.0,22,168.0,137,22.0,10,22.0,10,,22,,20,,,,,49.0291,35.7895,65.4809,13.6432,42.8036,31.2925,66.9903,7.8363,28.33,35.5244,52.5796,57.5531,0.1114,0.1118,52.5093,34.949,71.5339,6.8709,44.9503,36.1465,69.7947,9.0149,42.1505,34.2048,49.1061,49.3506,0.0941,0.0831,70.8161,69.6914,102.0208,107.223,93.5159,91.4419,69.0186,68.0064,107.5464,110.3771,98.6479,95.4271,2010-1210-1329
1211,67,1199,60,N,0,Z08,Z09,8,9,8,9,Z,Z,R1Z8,Gonzaga,Florida St,2010,buffalo,42.9047,-78.8494,47.668144,-117.403062,30.439741,-84.290883,mark-few-1,10.0,10.0,4.0,4.0,0.0,0.0,290.0,72,290.0,72,26.0,6,26.0,6,leonard-hamilton-1,1.0,4.0,0.0,1.0,0.0,0.0,153.0,105,353.0,315,22.0,9,22.0,9,18,,18,,,,,,54.3981,35.4582,66.7043,10.3132,44.767,33.9117,65.3614,7.3302,27.9199,32.63,50.2831,51.186,0.0924,0.0929,50.7222,33.3932,64.4245,17.6523,40.3354,32.8479,67.1593,6.627,32.1223,35.2941,56.9604,47.2727,0.1228,0.1168,69.1672,68.8178,110.9178,110.4838,97.1099,96.2094,67.8332,66.854,100.3551,102.4203,88.544,86.9926,2010-1211-1199
1268,89,1222,77,N,0,Y04,Y13,4,13,4,13,Y,Y,R1Y4,Maryland,Houston,2010,spokane,47.6589,-117.425,38.988607,-76.939704,29.719988,-95.344851,gary-williams-1,13.0,16.0,7.0,9.0,2.0,2.0,441.0,237,648.0,365,23.0,8,23.0,8,thomas-penders-1,0.0,10.0,0.0,3.0,0.0,0.0,121.0,76,594.0,419,19.0,15,19.0,15,19,,20,,,,,,49.8663,38.5714,72.9569,10.5147,42.1324,33.9652,69.8305,7.754,24.6727,31.7612,56.4706,47.335,0.1096,0.0794,45.2397,35.5696,70.596,7.0809,51.6618,33.4483,71.3368,8.2696,35.4419,29.5316,45.1717,49.945,0.1305,0.0628,70.3271,70.1729,111.324,116.2984,95.8087,95.6735,71.6108,72.0842,109.2381,110.7958,104.0244,102.6934,2010-1268-1222
1277,70,1308,67,N,0,Y05,Y12,5,12,5,12,Y,Y,R1Y5,Michigan St,New Mexico St,2010,spokane,47.6589,-117.425,42.72476,-84.473639,32.282875,-106.747841,tom-izzo-1,12.0,12.0,8.0,8.0,5.0,5.0,360.0,145,360.0,145,24.0,8,24.0,8,marvin-menzies-1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40,60.0,40,22.0,11,22.0,11,11,2,12,2,,,,,51.6404,34.375,68.4555,9.5497,45.1087,32.8477,70.9828,6.168,26.3056,36.9555,62.2177,55.7298,0.0987,0.0991,51.3877,37.4667,69.7422,7.9941,49.815,35.7143,68.9394,7.233,38.6797,34.5763,52.9148,57.8664,0.0839,0.0801,66.673,67.1159,108.3923,109.2147,95.4326,91.952,72.0852,71.8473,109.0478,111.0211,108.1713,104.5017,2010-1277-1308
1281,86,1155,78,N,0,W10,W07,10,7,7,10,W,W,R1W7,Missouri,Clemson,2010,buffalo,42.9047,-78.8494,38.626527,-90.336949,34.677329,-82.834463,mike-anderson-1,1.0,4.0,1.0,2.0,0.0,0.0,87.0,45,176.0,86,22.0,10,22.0,10,oliver-purnell-1,2.0,5.0,0.0,0.0,0.0,0.0,138.0,87,394.0,278,21.0,10,21.0,10,,,,,,24,,24,47.6123,36.8046,72.409,12.2511,45.1761,31.6781,70.2446,7.484,33.3175,30.8995,56.3715,49.2903,0.1519,0.0835,50.9222,34.2314,66.055,11.9368,47.2727,29.4235,67.8914,8.0192,33.5996,28.4502,53.2315,51.4745,0.1343,0.1174,71.6786,70.5175,107.1079,107.353,91.6829,91.5904,70.0254,69.0572,104.5143,107.7848,91.679,91.1365,2010-1281-1155
1326,68,1364,51,N,0,Y02,Y15,2,15,2,15,Y,Y,R1Y2,Ohio St,Santa Barbara,2010,milwaukee,43.05,-87.95,39.998389,-83.009001,34.415462,-119.848071,thad-matta-1,3.0,7.0,1.0,2.0,1.0,1.0,154.0,53,256.0,84,27.0,7,27.0,7,bob-williams-1,1.0,1.0,0.0,0.0,0.0,0.0,199.0,155,199.0,155,20.0,9,20.0,9,5,16,6,17,,,,,54.8062,38.9831,69.6503,12.1894,45.1087,33.7001,70.9981,5.814,35.4354,36.0794,55.4425,55.8111,0.1086,0.0818,47.5027,37.5712,68.2159,9.5745,48.9362,31.04,67.0455,8.8204,35.8992,39.9361,60.9302,57.4924,0.097,0.1062,64.7507,65.8241,113.6388,116.1582,94.1432,92.6564,67.4021,67.5656,99.888,98.7179,97.4963,96.8624,2010-1326-1364
1338,89,1324,66,N,0,Z03,Z14,3,14,3,14,Z,Z,R1Z3,Pittsburgh,Oakland,2010,milwaukee,43.05,-87.95,40.444502,-79.954692,42.67255,-83.218895,jamie-dixon-1,6.0,6.0,3.0,3.0,0.0,0.0,187.0,53,187.0,53,24.0,8,24.0,8,greg-kampe-1,1.0,1.0,0.0,0.0,0.0,0.0,181.0,160,181.0,160,26.0,8,26.0,8,16,,16,,,,,,48.9097,34.2803,69.2903,10.412,43.5955,31.3869,66.0911,10.3583,29.1391,29.1025,66.2546,50.2653,0.0811,0.0852,49.813,31.5615,71.6437,10.9255,50.0348,33.9216,67.6704,8.6013,31.0469,26.1941,49.0654,47.5336,0.0919,0.0984,62.342,61.8614,106.7708,109.9858,96.4841,92.9145,70.2734,70.3013,106.8378,107.399,102.1336,103.8548,2010-1338-1324
1345,72,1373,64,N,0,X04,X13,4,13,4,13,X,X,R1X4,Purdue,Siena,2010,spokane,47.6589,-117.425,40.428206,-86.914435,42.718586,-73.75153,matt-painter-1,3.0,4.0,1.0,1.0,0.0,0.0,110.0,55,135.0,60,27.0,5,27.0,5,fran-mccaffery-1,2.0,4.0,0.0,0.0,0.0,0.0,112.0,50,251.0,176,27.0,6,27.0,6,6,7,11,7,,,,,49.6713,31.8569,72.3179,12.1896,41.6102,35.3167,71.4706,6.6472,30.0102,28.1622,56.8627,51.289,0.1051,0.0779,49.6774,32.1285,67.3392,8.5305,47.3835,32.81,63.8249,7.2903,24.3164,31.3484,52.2581,53.908,0.1234,0.0865,66.7383,67.1506,106.5055,107.2779,91.454,88.7593,70.0158,70.1254,106.9294,108.4629,92.6466,94.586,2010-1345-1373
1393,79,1436,56,N,0,Z01,Z16,1,16,1,16,Z,Z,R1Z1,Syracuse,Vermont,2010,buffalo,42.9047,-78.8494,43.037587,-76.135062,44.479262,-73.198128,jim-boeheim-1,26.0,26.0,13.0,13.0,3.0,3.0,827.0,292,827.0,292,28.0,4,28.0,4,mike-lonergan-1,0.0,0.0,0.0,0.0,0.0,0.0,103.0,58,103.0,58,25.0,9,25.0,9,3,,4,25,,,,,57.1224,39.1026,67.651,17.1851,46.2675,30.2083,63.7024,5.7266,30.8758,40.186,64.5873,63.4346,0.1355,0.1194,48.5294,31.6794,68.5622,10.2248,43.6548,32.0261,69.242,9.7059,27.8132,30.7383,51.2107,48.4962,0.1008,0.1025,71.3215,70.7441,114.266,115.7085,94.1878,91.8891,67.5725,67.5554,104.6583,103.4121,94.5963,99.9431,2010-1393-1436
1401,69,1429,53,N,0,X05,X12,5,12,5,12,X,X,R1X5,Texas A&M,Utah St,2010,spokane,47.6589,-117.425,30.596291,-96.306732,41.740748,-111.81391,mark-turgeon-1,2.0,3.0,0.0,1.0,0.0,0.0,72.0,30,225.0,149,23.0,9,23.0,9,stew-morrill-1,6.0,7.0,0.0,0.0,0.0,0.0,294.0,98,512.0,236,27.0,7,27.0,7,23,,23,,,,,,49.0179,33.7705,66.3573,9.015,44.9082,33.612,69.9213,12.2972,34.2504,33.2962,51.0256,54.3978,0.099,0.0968,52.0183,41.5027,75.6318,9.688,44.7455,32.4958,71.0575,8.0731,29.8611,32.8926,61.9672,51.4208,0.0716,0.0758,66.4943,65.6275,107.133,109.9856,97.1052,91.8015,62.6665,61.5347,117.1305,113.6422,95.6655,95.4057,2010-1401-1429
1452,77,1288,50,N,0,W02,W15,2,15,2,15,W,W,R1W2,West Virginia,Morgan St,2010,buffalo,42.9047,-78.8494,39.63468,-79.953926,39.344235,-76.584238,bob-huggins-1,2.0,17.0,1.0,5.0,0.0,1.0,76.0,29,594.0,215,27.0,6,27.0,6,todd-bozeman-1,1.0,4.0,0.0,1.0,0.0,0.0,85.0,50,148.0,85,27.0,9,27.0,9,7,8,5,9,,,,,47.9356,33.7714,70.3917,11.3887,46.0691,32.3529,67.8981,7.8376,34.7489,32.1873,62.4204,52.2727,0.0859,0.0944,46.5804,33.1169,70.0916,9.6142,45.6673,32.5497,67.5353,9.4886,27.5123,25.9138,48.0208,47.6718,0.0924,0.0829,63.9891,63.413,111.9112,115.8246,97.7246,92.8376,70.1044,69.8163,107.9646,103.8837,98.5974,102.4671,2010-1452-1288
1458,53,1459,49,N,0,W04,W13,4,13,4,13,W,W,R1W4,Wisconsin,Wofford,2010,jacksonville,30.3369,-81.6614,43.073858,-89.405356,34.957914,-81.934572,bo-ryan-1,8.0,8.0,3.0,3.0,0.0,0.0,216.0,81,246.0,108,23.0,8,23.0,8,mike-young-1,0.0,0.0,0.0,0.0,0.0,0.0,116.0,125,116.0,125,26.0,8,26.0,8,13,,19,,,,,,49.9529,35.7039,73.2394,9.5439,45.1858,34.3284,68.8811,6.9746,39.3714,25.3468,53.0928,46.6568,0.0943,0.0737,47.7399,34.8837,66.9988,5.7166,46.7794,30.5302,67.6056,10.3886,30.7143,30.5757,56.8381,42.7807,0.1042,0.0791,60.0458,60.2109,111.4756,113.3768,92.8539,91.377,65.8266,65.0668,104.4317,102.7302,93.6863,93.2594,2010-1458-1459
